"Date","Index"
2000-01-31,14.2026205062866
2000-02-29,12.818247795105
2000-03-31,16.7149906158447
2000-04-30,16.0134873823686
2000-05-31,15.2280788421631
2000-06-30,17.2790031433105
2000-07-31,17.0226287841797
2000-08-31,18.971004486084
2000-09-30,21.8609377254139
2000-10-31,23.7906665802002
2000-11-30,23.7906665802002
2000-12-31,24.0215455463954
2001-01-31,24.3239097595215
2001-02-28,22.8882656097412
2001-03-31,18.1789790933782
2001-04-30,21.6248989105225
2001-05-31,22.8964672088623
2001-06-30,18.0527808779762
2001-07-31,18.7043857574463
2001-08-31,18.5001010894775
2001-09-30,15.4007085886869
2001-10-31,18.04762840271
2001-11-30,20.6930656433105
2001-12-31,22.7528400421143
2002-01-31,20.9410037994385
2002-02-28,19.405704498291
2002-03-31,19.4888813230726
2002-04-30,18.022985458374
2002-05-31,17.5080509185791
2002-06-30,15.265280859811
2002-07-31,16.1920852661133
2002-08-31,16.7801361083984
2002-09-30,15.3815298080444
2002-10-31,17.5366611480713
2002-11-30,18.7646793789334
2002-12-31,19.1863784790039
2003-01-31,17.3268737792969
2003-02-28,16.7833194732666
2003-03-31,17.2601146697998
2003-04-30,17.3268737792969
2003-05-31,20.0571892478249
2003-06-30,20.0446243286133
2003-07-31,21.2175445556641
2003-08-31,21.8394268580845
2003-09-30,20.6930656433105
2003-10-31,20.9600696563721
2003-11-30,22.8095767021179
2003-12-31,24.0306587219238
2004-01-31,26.5312508669766
2004-02-29,26.9521341323853
2004-03-31,26.9677391052246
2004-04-30,27.8450469970703
2004-05-31,29.0518781873915
2004-06-30,29.3135833740234
2004-07-31,24.3327751159668
2004-08-31,25.05100440979
2004-09-30,25.7662029266357
2004-10-31,27.7193432721225
2004-11-30,28.8463249206543
2004-12-31,28.7891082763672
2005-01-31,28.5507106781006
2005-02-28,26.1857891082764
2005-03-31,24.1164741516113
2005-04-30,23.7545481595126
2005-05-31,25.0986862182617
2005-06-30,25.6231651306152
2005-07-31,28.2689645073631
2005-08-31,26.6053714752197
2005-09-30,29.4661598205566
2005-10-31,28.7891082763672
2005-11-30,29.418478012085
2005-12-31,28.9173129399618
2006-01-31,32.0790328979492
2006-02-28,33.0135536193848
2006-03-31,35.3689308166504
2006-04-30,36.7191325100985
2006-05-31,35.0351829528809
2006-06-30,34.5583686828613
2006-07-31,35.2926445007324
2006-08-31,37.3810234069824
2006-09-30,37.469878283414
2006-10-31,40.8807220458984
2006-11-30,41.7961730957031
2006-12-31,43.3562614440918
2007-01-31,45.629638671875
2007-02-28,43.1598320007324
2007-03-31,44.299369985407
2007-04-30,49.644287109375
2007-05-31,52.0664253234863
2007-06-30,49.5530177525112
2007-07-31,49.7873344421387
2007-08-31,51.7135963439941
2007-09-30,55.0004730224609
2007-10-31,56.0810737609863
2007-11-30,54.9653549194336
2007-12-31,55.0035057067871
2008-01-31,49.1007385253906
2008-02-29,53.3347206115723
2008-03-31,54.2024803161621
2008-04-30,55.1846923828125
2008-05-31,55.8357368816029
2008-06-30,53.1439743041992
2008-07-31,57.7117233276367
2008-08-31,57.4344961983817
2008-09-30,52.4478607177734
2008-10-31,38.7160682678223
2008-11-30,32.137188243866
2008-12-31,32.4890632629395
2009-01-31,34.6090888977051
2009-02-28,34.2792339324951
2009-03-31,34.0148162841797
2009-04-30,33.4522171020508
2009-05-31,37.6025163477117
2009-06-30,38.8781661987305
2009-07-31,43.1788940429688
2009-08-31,43.1121520996094
2009-09-30,41.6435928344727
2009-10-31,42.9491648240523
2009-11-30,45.0383987426758
2009-12-31,45.4770660400391
2010-01-31,44.7974118319425
2010-02-28,46.6313514709473
2010-03-31,49.0530624389648
2010-04-30,52.7148628234863
2010-05-31,49.047758102417
2010-06-30,46.7739601135254
2010-07-31,42.9782080216841
2010-08-31,40.1655120849609
2010-09-30,45.6582374572754
2010-10-31,49.1661784432151
2010-11-30,48.4999771118164
2010-12-31,52.7911567687988
2011-01-31,54.6125373840332
2011-02-28,53.2298240661621
2011-03-31,52.9723358154297
2011-04-30,57.4312778819691
2011-05-31,62.4129447937012
2011-06-30,61.4021415710449
2011-07-31,55.2618448084051
2011-08-31,52.381103515625
2011-09-30,48.2901611328125
2011-10-31,47.9373435974121
2011-11-30,45.0574684143066
2011-12-31,43.0851317511665
2012-01-31,50.4452972412109
2012-02-29,53.9926795959473
2012-03-31,53.8498965176669
2012-04-30,53.1925468444824
2012-05-31,48.250846862793
2012-06-30,49.2812369210379
2012-07-31,53.3495025634766
2012-08-31,54.9594993591309
2012-09-30,56.9896666786887
2012-10-31,58.6433410644531
2012-11-30,61.034797668457
2012-12-31,61.3970603942871
2013-01-31,69.444694519043
2013-02-28,71.0426788330078
2013-03-31,73.985166337755
2013-04-30,77.8158721923828
2013-05-31,85.1653366088867
2013-06-30,82.5113539922805
2013-07-31,88.0321426391602
2013-08-31,86.1566128200955
2013-09-30,89.184326171875
2013-10-31,94.6331481933594
2013-11-30,97.622085571289
2013-12-31,107.926376342773
2014-01-31,111.59984588623
2014-02-28,120.710830688477
2014-03-31,116.681427001953
2014-04-30,110.626083374023
2014-05-31,113.409834428267
2014-06-30,114.650772094727
2014-07-31,118.05143737793
2014-08-31,118.212448120117
2014-09-30,118.389427185059
2014-10-31,114.371788024902
2014-11-30,125.049663162231
2014-12-31,122.025527954102
2015-01-31,122.701509995894
2015-02-28,126.980253046209
2015-03-31,130.993301391602
2015-04-30,122.549026489258
2015-05-31,126.459574265914
2015-06-30,126.673316955566
2015-07-31,136.210952758789
2015-08-31,122.387771606445
2015-09-30,119.518196105957
2015-10-31,128.795615456321
2015-11-30,135.274124145508
2015-12-31,138.800247192383
2016-01-31,126.911035711115
2016-02-29,126.41242980957
2016-03-31,138.696624755859
2016-04-30,142.280079928311
2016-05-31,148.668609619141
2016-06-30,144.883712768555
2016-07-31,155.216767051003
2016-08-31,149.227478027344
2016-09-30,156.123718261719
2016-10-31,144.315841674805
2016-11-30,137.523544311523
2016-12-31,139.30830807156
2017-01-31,149.731582641602
2017-02-28,154.929244995117
2017-03-31,151.062683105469
2017-04-30,164.127299222079
2017-05-31,169.935638427734
2017-06-30,171.736480712891
2017-07-31,172.779861450195
2017-08-31,184.207946777344
2017-09-30,186.468580766158
2017-10-31,190.942779541016
2017-11-30,189.888702392578
2017-12-31,189.919970921108
2018-01-31,220.944793701172
2018-02-28,205.634155273438
2018-03-31,202.936874389648
2018-04-30,207.543121337891
2018-05-31,205.490859985352
2018-06-30,203.388461158389
2018-07-31,231.582458496094
2018-08-31,236.09504699707
2018-09-30,243.660200639205
2018-10-31,230.874389648438
2018-11-30,246.585525512695
2018-12-31,221.287246704102
2019-01-31,242.922576904297
2019-02-28,256.667175292969
2019-03-31,271.749153830788
2019-04-30,274.548675537109
2019-05-31,264.188201904297
2019-06-30,295.413742792039
2019-07-31,274.959442138672
2019-08-31,281.523905436198
2019-09-30,288.600524902344
2019-10-31,299.212371826172
2019-11-30,310.982945760091
2019-12-31,322.083557128906
2020-01-31,310.503692626953
2020-02-29,297.871607000178
2020-03-31,281.385223388672
2020-04-30,332.066253662109
2020-05-31,345.332759510387
2020-06-30,359.745513916016
2020-07-31,410.986022949219
2020-08-31,425.908355712891
2020-09-30,438.582366943359
2020-10-31,475.51362471147
2020-11-30,461.886352539062
2020-12-31,462.896942138672
2021-01-31,506.008506081321
2021-02-28,453.006787386808
2021-03-31,453.817108154297
2021-04-30,467.58935546875
2021-05-31,448.788852267795
2021-06-30,501.917602539062
2021-07-31,533.177775989879
2021-08-31,552.142333984375
2021-09-30,568.703796386719
2021-10-31,630.488894375888
2021-11-30,629.921020507812
2021-12-31,664.440368652344
2022-01-31,578.860961914062
2022-02-28,541.717468261719
2022-03-31,588.501220703125
2022-04-30,545.916645396839
2022-05-31,565.505126953125
2022-06-30,541.620910644531
2022-07-31,588.985346013849
2022-08-31,543.654724121094
2022-09-30,505.912231445312
2022-10-31,512.675109863281
2022-11-30,558.80859375
2022-12-30,549.591186523438
